package0,package1,package2,package3,package4,algorithm0,algorithm1,algorithm2,algorithm3,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05726925
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.037949375e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001010125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00232125e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010106875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08167990625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408221875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0153475
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.079538125e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00092825
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002600550625
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013235625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08699828125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0679905
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053695
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002738089375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011356875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003159644375
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038563125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0852211
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092373
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068993125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00031211975
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00203775
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000359564625
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047905
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085948275
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17722
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087934375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004036274375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053975
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01875
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00044189425
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02320025
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0983348875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1794491875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101856875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004205855
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23132,511764,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04375
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6875e-05
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000706711886798
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001976875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00112125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00164225254464
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0076429375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9375e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000652205766472
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000195875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00016875
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1146079375e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000256
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003163125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00119970625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0083028125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002725
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.348554375e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00024475
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000205
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3083236875e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002494375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00261125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012840775
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0076165625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.406672e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002444375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000250625
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9311916875e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003361875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00271375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139457
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0087374375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00044125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3752425e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003355
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004975
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.907214375e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004109375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003496875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001412183125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0091909375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00063125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22610375e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000389125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006075
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.30047625e-05
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006099375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003816875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001420810625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010527875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00089125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1231525e-05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005436875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001565
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002526640625
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005769375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006495625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001936883125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009936375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004835625
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002500415
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145018125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018825
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002814083125
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003782625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00779875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002173721875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125560625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006746875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003148765625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022513125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05625
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002198125
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003823784375
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004987125
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009158125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286388125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008619375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000406176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00540825
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08125
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00255375
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003988445
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005215
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010379375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002440884375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0210956875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008676875
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038675975
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003404625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2239,6452,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875
