package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1813218
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.359375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4234
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.209994
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.670003596
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1461402
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.43125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4224
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.213516
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.822567008
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1654526
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.4
Galois,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4248
GAP,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245334
GraphBIG,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792926045
GraphMat,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1603802
PowerGraph,SSSP,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.415625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.412
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.214232
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.77752817
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1505018
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.33125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4228
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.199258
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.69734899
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1335256
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4172
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.214694
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.867361386
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1468632
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.2875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.418
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22459
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.738320797
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1382846
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.417
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.258196
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.857161789
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1473054
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.33125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4196
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.185482
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.618022617
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1341838
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.359375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4234
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.21749
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.799644169
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1358726
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4224
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.240138
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.836489978
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1728504
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.390625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4196
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.22576
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.711418426
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1513762
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.346875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4226
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.212834
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.844003598
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1446368
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.353125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4168
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.207288
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.662866221
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.145261
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.353125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4214
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.220258
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.755962999
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1575528
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4266
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.238578
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.846854397
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1584992
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.290625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4164
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.214642
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.836787385
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1386914
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.2875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4236
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.217522
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.688765599
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1353664
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.309375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4184
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.244706
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.817069169
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1366074
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.31875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4496
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.215528
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.755683399
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1509958
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.4625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4238
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.199618
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.807037153
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1335188
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.79375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4182
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.21874
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.836805191
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1317646
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.34375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4194
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.236384
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.874263195
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1574454
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.28125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4192
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.21344
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.677239614
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1348478
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.346875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4194
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.219822
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.6850086
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.138959
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.415625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.423
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.216846
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.754099804
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1415002
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.35
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4246
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.21994
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.798551178
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1336726
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.3625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4374
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.214576
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.799815181
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1356242
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.35
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.422
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.211574
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.711910402
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1395588
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.35
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4152
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.216644
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.718361399
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.136114
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.390625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4252
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.230726
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.688376811
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1573442
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.36875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4174
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.209552
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.874463829
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1420056
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.290625
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4138
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.221188
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.764187189
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1532338
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.509375
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4298
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.259264
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.862596595
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.137647
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.378125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4166
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.209896
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.849887994
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1346314
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.321875
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4324
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.215022
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.669826807
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.1479824
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.43125
Galois,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.4232
GAP,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.203704
GraphBIG,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.816024056
GraphMat,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,0.139379
PowerGraph,SSSP,1048576,16777216,2,0.999,1,0.999,1,0.0957,423625371,0.01322,7,3.6,3.4625
