Unnamed: 0,dataset,package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
2210,parsed-kron-20_0.1_0.2_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,11.92024
2211,parsed-kron-20_0.1_0.2_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.471875
2226,parsed-kron-20_0.1_0.2_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.117
2227,parsed-kron-20_0.1_0.2_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.129996
2228,parsed-kron-20_0.1_0.2_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,176.8544
2229,parsed-kron-20_0.1_0.2_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.93448
2230,parsed-kron-20_0.1_0.2_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.10625
2245,parsed-kron-20_0.2_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.0888
2246,parsed-kron-20_0.2_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.205316
2247,parsed-kron-20_0.2_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,199.4756
2248,parsed-kron-20_0.2_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.82638
2249,parsed-kron-20_0.2_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.8875
2264,parsed-kron-20_0.2_0.0_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1672
2265,parsed-kron-20_0.2_0.0_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.208518
2266,parsed-kron-20_0.2_0.0_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,200.18
2267,parsed-kron-20_0.2_0.0_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.45968
2268,parsed-kron-20_0.2_0.0_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.584375
2283,parsed-kron-20_0.2_0.0_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1566
2284,parsed-kron-20_0.2_0.0_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.297016
2285,parsed-kron-20_0.2_0.0_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,180.8032
2286,parsed-kron-20_0.2_0.0_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.08102
2287,parsed-kron-20_0.2_0.0_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.75
2302,parsed-kron-20_0.2_0.0_0.3-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.115
2303,parsed-kron-20_0.2_0.0_0.3-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.271346
2304,parsed-kron-20_0.2_0.0_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,212.7212
2305,parsed-kron-20_0.2_0.0_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,11.81414
2306,parsed-kron-20_0.2_0.0_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.184375
2321,parsed-kron-20_0.2_0.0_0.4-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1208
2322,parsed-kron-20_0.2_0.0_0.4-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.036064
2323,parsed-kron-20_0.2_0.0_0.4-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,204.7058
2324,parsed-kron-20_0.2_0.0_0.4-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.15852
2325,parsed-kron-20_0.2_0.0_0.4-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.04375
2345,parsed-kron-20_0.2_0.0_0.6-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1232
2346,parsed-kron-20_0.2_0.0_0.6-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.931314
2347,parsed-kron-20_0.2_0.0_0.6-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,205.6394
2348,parsed-kron-20_0.2_0.0_0.6-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.9745
2349,parsed-kron-20_0.2_0.0_0.6-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,64.65
2364,parsed-kron-20_0.2_0.1_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1344
2365,parsed-kron-20_0.2_0.1_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.86493
2366,parsed-kron-20_0.2_0.1_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,188.7758
2367,parsed-kron-20_0.2_0.1_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.31628
2368,parsed-kron-20_0.2_0.1_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.03125
2383,parsed-kron-20_0.2_0.1_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1746
2384,parsed-kron-20_0.2_0.1_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.86504
2385,parsed-kron-20_0.2_0.1_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,214.6206
2386,parsed-kron-20_0.2_0.1_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.88098
2387,parsed-kron-20_0.2_0.1_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.428125
2402,parsed-kron-20_0.2_0.1_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1714
2403,parsed-kron-20_0.2_0.1_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.193178
2404,parsed-kron-20_0.2_0.1_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,213.7684
2405,parsed-kron-20_0.2_0.1_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.35258
2406,parsed-kron-20_0.2_0.1_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.73125
2421,parsed-kron-20_0.2_0.1_0.3-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.2386
2422,parsed-kron-20_0.2_0.1_0.3-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.358544
2423,parsed-kron-20_0.2_0.1_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,188.1344
2424,parsed-kron-20_0.2_0.1_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.59776
2425,parsed-kron-20_0.2_0.1_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.775
2440,parsed-kron-20_0.2_0.1_0.4-2.csv,Galois,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.096
2441,parsed-kron-20_0.2_0.1_0.4-2.csv,GAP,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.916362
2442,parsed-kron-20_0.2_0.1_0.4-2.csv,GraphBIG,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.5938
2443,parsed-kron-20_0.2_0.1_0.4-2.csv,GraphMat,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.399
2444,parsed-kron-20_0.2_0.1_0.4-2.csv,PowerGraph,PageRank,1048576,16777216,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6875
2459,parsed-kron-20_0.2_0.2_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1208
2460,parsed-kron-20_0.2_0.2_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.87655
2461,parsed-kron-20_0.2_0.2_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,165.5242
2462,parsed-kron-20_0.2_0.2_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.5831
2463,parsed-kron-20_0.2_0.2_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.728125
2478,parsed-kron-20_0.2_0.2_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1262
2479,parsed-kron-20_0.2_0.2_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.88919
2480,parsed-kron-20_0.2_0.2_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,204.8068
2481,parsed-kron-20_0.2_0.2_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.44118
2482,parsed-kron-20_0.2_0.2_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,67.05625
2497,parsed-kron-20_0.3_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1186
2498,parsed-kron-20_0.3_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.873482
2499,parsed-kron-20_0.3_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,167.0688
2500,parsed-kron-20_0.3_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.9283
2501,parsed-kron-20_0.3_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.28125
2516,parsed-kron-20_0.3_0.0_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1048
2517,parsed-kron-20_0.3_0.0_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.74261
2518,parsed-kron-20_0.3_0.0_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,202.6448
2519,parsed-kron-20_0.3_0.0_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.19462
2520,parsed-kron-20_0.3_0.0_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.925
2535,parsed-kron-20_0.3_0.0_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.117
2536,parsed-kron-20_0.3_0.0_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.3645
2537,parsed-kron-20_0.3_0.0_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,217.2228
2538,parsed-kron-20_0.3_0.0_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,14.01144
2539,parsed-kron-20_0.3_0.0_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.590625
2554,parsed-kron-20_0.3_0.0_0.3-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1204
2555,parsed-kron-20_0.3_0.0_0.3-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.946038
2556,parsed-kron-20_0.3_0.0_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,159.5192
2557,parsed-kron-20_0.3_0.0_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.4397
2558,parsed-kron-20_0.3_0.0_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.0625
2573,parsed-kron-20_0.3_0.0_0.4-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1218
2574,parsed-kron-20_0.3_0.0_0.4-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.066408
2575,parsed-kron-20_0.3_0.0_0.4-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,183.1298
2576,parsed-kron-20_0.3_0.0_0.4-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.58084
2577,parsed-kron-20_0.3_0.0_0.4-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,64.79375
2592,parsed-kron-20_0.3_0.0_0.5-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1212
2593,parsed-kron-20_0.3_0.0_0.5-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.884794
2594,parsed-kron-20_0.3_0.0_0.5-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,210.3208
2595,parsed-kron-20_0.3_0.0_0.5-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.81222
2596,parsed-kron-20_0.3_0.0_0.5-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.521875
2611,parsed-kron-20_0.3_0.1_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1362
2612,parsed-kron-20_0.3_0.1_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.224576
2613,parsed-kron-20_0.3_0.1_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,189.0862
2614,parsed-kron-20_0.3_0.1_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.8101
2615,parsed-kron-20_0.3_0.1_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.178125
2630,parsed-kron-20_0.3_0.1_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1094
2631,parsed-kron-20_0.3_0.1_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.990626
2632,parsed-kron-20_0.3_0.1_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,212.9384
2633,parsed-kron-20_0.3_0.1_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.81406
2634,parsed-kron-20_0.3_0.1_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.58125
2649,parsed-kron-20_0.3_0.1_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.119
2650,parsed-kron-20_0.3_0.1_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.192316
2651,parsed-kron-20_0.3_0.1_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,205.2696
2652,parsed-kron-20_0.3_0.1_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.36144
2653,parsed-kron-20_0.3_0.1_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.43125
2668,parsed-kron-20_0.3_0.1_0.3-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.154
2669,parsed-kron-20_0.3_0.1_0.3-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.211534
2670,parsed-kron-20_0.3_0.1_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,198.3598
2671,parsed-kron-20_0.3_0.1_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.60964
2672,parsed-kron-20_0.3_0.1_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.1625
2687,parsed-kron-20_0.3_0.2_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1948
2688,parsed-kron-20_0.3_0.2_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.889718
2689,parsed-kron-20_0.3_0.2_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,191.6592
2690,parsed-kron-20_0.3_0.2_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.38102
2691,parsed-kron-20_0.3_0.2_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.590625
2706,parsed-kron-20_0.4_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1458
2707,parsed-kron-20_0.4_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.069274
2708,parsed-kron-20_0.4_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,190.6942
2709,parsed-kron-20_0.4_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.3608
2710,parsed-kron-20_0.4_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.29375
2725,parsed-kron-20_0.4_0.0_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1444
2726,parsed-kron-20_0.4_0.0_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.937796
2727,parsed-kron-20_0.4_0.0_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,187.3776
2728,parsed-kron-20_0.4_0.0_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.79686
2729,parsed-kron-20_0.4_0.0_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.771875
2744,parsed-kron-20_0.4_0.0_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1632
2745,parsed-kron-20_0.4_0.0_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.753676
2746,parsed-kron-20_0.4_0.0_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,199.1262
2747,parsed-kron-20_0.4_0.0_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.28352
2748,parsed-kron-20_0.4_0.0_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.715625
2763,parsed-kron-20_0.4_0.0_0.3-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.3288
2764,parsed-kron-20_0.4_0.0_0.3-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.869586
2765,parsed-kron-20_0.4_0.0_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,197.7402
2766,parsed-kron-20_0.4_0.0_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.0961
2767,parsed-kron-20_0.4_0.0_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.875
